customer_id,customer_name,monthly_income,loan_amount,collateral_value,duration,interest_rate,existing_debts,credit_score,employment_type,monthly_emi,after_emi,debt_to_income_ratio,loan_to_income_ratio,collateral_to_loan_ratio,approval_probability,risk_score,approved
CUST-00566,Hasitha Gunaratne,167000,4200000,2880000,48,18,58500,700,Private Sector,123375,-14875,1.0891,25.15,0.69,0,100,0
CUST-02216,Hasitha Liyanage,157000,5500000,6850000,48,14,22000,682,Private Sector,150296,-15296,1.0974,35.03,1.25,0,100,0
CUST-03239,Mohamed Liyanage,172000,5150000,7820000,48,17,41000,855,Government,148603,-17603,1.1023,29.94,1.52,0,100,0
CUST-04899,Pradeep Rathnayake,687000,10300000,16090000,60,12,211500,774,Business Owner,229118,246382,0.6414,14.99,1.56,95,5,1
CUST-00933,Lakshan Fernando,556000,5550000,7470000,60,17,185500,645,Senior Mgmt,137932,232568,0.5817,9.98,1.35,95,5,1
CUST-00191,Buddhika Kumar,63000,650000,0,24,17,8000,790,Private Sector,32137,22863,0.6371,10.32,0.0,51,49,1
CUST-02697,Zainab De Silva,271000,6800000,7120000,60,12,32500,683,Business Owner,151262,87238,0.6781,25.09,1.05,85,15,1
CUST-03053,Manjula Gunaratne,69000,850000,0,36,17,11500,833,Government,30305,27195,0.6059,12.32,0.0,67,33,1
CUST-03686,Lakshan Hettiarachchi,195000,4900000,0,48,13,22000,838,Private Sector,131455,41545,0.7869,25.13,0.0,75,25,1
CUST-03485,Thilini Karunaratne,228000,2750000,0,36,12,100000,605,Private Sector,91339,36661,0.8392,12.06,0.0,47,53,1
CUST-01518,Suresh Abeysekara,239000,2400000,1960000,36,12,51500,715,Government,79714,107786,0.549,10.04,0.82,95,5,1
CUST-01758,Gayani Hettiarachchi,287000,7200000,0,72,17,90500,828,Senior Mgmt,160172,36328,0.8734,25.09,0.0,66,34,1
CUST-03338,Sampath Silva,48000,1200000,0,60,17,2000,604,Self-Employed,29823,16177,0.663,25.0,0.0,22,78,0
CUST-01369,Ruwan Ekanayake,251000,4500000,4670000,48,14,108500,490,Business Owner,122969,19531,0.9222,17.93,1.04,17,83,0
CUST-04205,Chaminda Amarasekara,216000,7550000,9070000,60,12,50000,559,Private Sector,167946,-1946,1.009,34.95,1.2,0,100,0
CUST-04019,Nuwan Munasinghe,81000,2000000,0,48,18,10500,571,Self-Employed,58750,11750,0.8549,24.69,0.0,0,100,0
CUST-01548,Nipuni Karunaratne,37000,800000,0,48,16,7500,753,Private Sector,22672,6828,0.8155,21.62,0.0,9,91,0
CUST-02585,Chaminda Silva,166000,4150000,3860000,60,14,85500,599,Business Owner,96563,-16063,1.0968,25.0,0.93,0,100,0
CUST-03023,Malith Gamage,73000,900000,0,48,15,2000,651,Business Owner,25048,45952,0.3705,12.33,0.0,72,28,1
CUST-04009,Kumar Raghavan,175000,3500000,4690000,72,18,60500,556,Private Sector,79827,34673,0.8019,20.0,1.34,55,45,1
CUST-02521,Suresh Silva,451000,2250000,0,36,12,184000,647,Business Owner,74732,192268,0.5737,4.99,0.0,78,22,1
CUST-01819,Isuru Weerasinghe,549000,8250000,10320000,84,13,142500,748,Government,150084,256416,0.5329,15.03,1.25,95,5,1
CUST-01886,Malith Mendis,195000,4900000,5050000,60,17,14000,753,Self-Employed,121778,59222,0.6963,25.13,1.03,82,18,1
CUST-00354,Roshan Rajapaksa,211000,1050000,0,48,18,80000,751,Self-Employed,30844,100156,0.5253,4.98,0.0,84,16,1
CUST-01286,Nimal Jayawardena,136000,700000,370000,24,15,50500,709,Self-Employed,33941,51559,0.6209,5.15,0.53,72,28,0
CUST-02144,Sunil Karunaratne,471000,8500000,10390000,84,13,201500,518,Business Owner,154632,114868,0.7561,18.05,1.22,74,26,1
CUST-01083,Suresh Fernando,132000,2900000,1820000,36,16,26000,593,Senior Mgmt,101955,4045,0.9694,21.97,0.63,0,100,0
CUST-01254,Tharindu Seneviratne,633000,15000000,14000000,84,16,500,707,Private Sector,297931,334569,0.4715,23.7,0.93,95,5,1
CUST-00634,Buddhika De Silva,117000,1400000,740000,48,15,3000,696,Private Sector,38963,75037,0.3587,11.97,0.53,91,9,1
CUST-01936,Nirosha Cassim,180000,1450000,0,48,17,16000,680,Government,41840,122160,0.3213,8.06,0.0,95,5,1
CUST-04007,Manjula Ekanayake,159000,1250000,1210000,48,13,34500,729,Government,33534,90966,0.4279,7.86,0.97,95,5,0
CUST-00939,Amal Weerasinghe,87000,1550000,1550000,36,17,15500,699,Private Sector,55262,16238,0.8134,17.82,1.0,40,60,0
CUST-02471,Mahesh Fernando,98000,2150000,2240000,48,17,8000,558,Private Sector,62038,27962,0.7147,21.94,1.04,48,52,1
CUST-03992,Ayesha Mendis,177000,3550000,4970000,48,14,21500,770,Government,97009,58491,0.6695,20.06,1.4,95,5,1
CUST-03448,Ruwan Munasinghe,249000,2500000,0,48,15,10500,608,Self-Employed,69577,168923,0.3216,10.04,0.0,77,23,1
CUST-03286,Gayani Samaraweera,70000,550000,610000,36,13,15000,819,Government,18532,36468,0.479,7.86,1.11,91,9,1
CUST-01186,Roshan Mendis,118000,600000,0,24,16,37500,645,Self-Employed,29378,51122,0.5668,5.08,0.0,62,38,1
CUST-00779,Chamara Gunaratne,170000,4250000,3210000,48,13,38500,652,Private Sector,114017,17483,0.8972,25.0,0.76,37,63,1
CUST-04897,Dasun Fernando,48000,250000,160000,24,12,4000,694,Government,11768,32232,0.3285,5.21,0.64,77,23,1
CUST-01177,Nimal De Silva,161000,3550000,0,48,16,22000,587,Self-Employed,100608,38392,0.7615,22.05,0.0,35,65,1
CUST-00336,Fathima Cassim,64000,750000,0,48,14,14000,567,Self-Employed,20495,29505,0.539,11.72,0.0,34,66,0
CUST-02171,Nimal Perera,173000,2100000,2310000,36,17,21500,887,Government,74871,76629,0.5571,12.14,1.1,95,5,1
CUST-01764,Hasitha Munasinghe,470000,5650000,7240000,48,12,14000,608,Self-Employed,148786,307214,0.3464,12.02,1.28,90,10,1
CUST-02565,Hasitha De Silva,231000,2300000,2160000,36,17,94000,559,Self-Employed,82001,54999,0.7619,9.96,0.94,58,42,1
CUST-02919,Nirosha Jayasinghe,346000,7600000,8520000,72,14,95000,839,Private Sector,156604,94396,0.7272,21.97,1.12,95,5,1
CUST-04629,Udaya Gamage,211000,2100000,0,48,13,0,787,Government,56338,154662,0.267,9.95,0.0,95,5,1
CUST-02979,Tharindu De Silva,105000,2600000,1760000,48,17,34500,640,Private Sector,75023,-4523,1.0431,24.76,0.68,0,100,0
CUST-04003,Kavindi Peiris,124000,2500000,0,60,12,23500,714,Private Sector,55611,44889,0.638,20.16,0.0,72,28,1
CUST-02139,Udaya Karunaratne,125000,2750000,2780000,48,18,47500,700,Private Sector,80781,-3281,1.0262,22.0,1.01,0,100,0
CUST-00932,Nuwan Fernando,60000,600000,310000,24,13,23000,772,Private Sector,28525,8475,0.8588,10.0,0.52,22,78,0
CUST-03812,Lahiru Amarasekara,44000,650000,0,24,13,14000,771,Private Sector,30902,-902,1.0205,14.77,0.0,0,100,0
CUST-02292,Nimal Riaz,645000,12900000,17150000,72,16,233000,561,Self-Employed,279825,132175,0.7951,20.0,1.33,73,27,1
CUST-04597,Sampath Abeysekara,252000,7550000,11630000,84,15,34000,646,Self-Employed,145690,72310,0.7131,29.96,1.54,70,30,1
CUST-03604,Dilshan Herath,248000,4950000,5170000,48,12,15500,831,Private Sector,130352,102148,0.5881,19.96,1.04,95,5,1
CUST-04271,Hasitha Gamage,199000,3600000,0,48,17,35500,686,Private Sector,103878,59622,0.7004,18.09,0.0,69,31,1
CUST-04136,Mahesh Herath,244000,1950000,0,36,17,71500,790,Government,69523,102977,0.578,7.99,0.0,95,5,1
CUST-02514,Buddhika Herath,218000,2600000,1660000,36,16,32500,900,Government,91408,94092,0.5684,11.93,0.64,95,5,1
CUST-00598,Hasitha Perera,58000,450000,370000,24,17,10500,699,Self-Employed,22249,25251,0.5646,7.76,0.82,51,49,1
CUST-01660,Isuru Hettiarachchi,401000,6000000,6820000,60,12,68000,575,Self-Employed,133467,199533,0.5024,14.96,1.14,78,22,1
CUST-02071,Ishara Riaz,102000,1000000,0,36,18,6500,641,Government,36152,59348,0.4182,9.8,0.0,80,20,1
CUST-03794,Suresh Hettiarachchi,248000,2000000,0,36,15,69000,608,Business Owner,69331,109669,0.5578,8.06,0.0,78,22,1
CUST-04647,Thisara Karunaratne,104000,850000,740000,36,18,24500,758,Private Sector,30730,48770,0.5311,8.17,0.87,87,13,1
CUST-00843,Fathima Hettiarachchi,59000,1500000,0,48,16,6000,647,Self-Employed,42510,10490,0.8222,25.42,0.0,5,95,0
CUST-02978,Chathura Mendis,61000,1100000,1050000,60,18,16000,587,Private Sector,27933,17067,0.7202,18.03,0.95,31,69,1
CUST-04027,Pradeep Kumar,477000,14300000,14250000,84,16,202500,520,Business Owner,284028,-9528,1.02,29.98,1.0,0,100,0
CUST-04083,Nirosha Cassim,227000,3400000,0,72,12,64500,713,Private Sector,66471,96029,0.577,14.98,0.0,85,15,1
CUST-02092,Lahiru Abeysekara,118000,600000,0,48,13,14000,711,Private Sector,16096,87904,0.2551,5.08,0.0,90,10,1
CUST-03064,Ravi Perera,181000,2700000,3040000,48,12,36500,695,Private Sector,71101,73399,0.5945,14.92,1.13,87,13,1
CUST-00152,Udaya Wickramasinghe,87000,450000,0,24,14,3500,615,Private Sector,21606,61894,0.2886,5.17,0.0,77,23,1
CUST-01000,Dilshan Karunaratne,69000,1500000,1410000,36,15,18000,564,Government,51998,-998,1.0145,21.74,0.94,0,100,0
CUST-04653,Chamara Jayawardena,196000,1550000,0,48,16,9500,713,Government,43927,142573,0.2726,7.91,0.0,95,5,1
CUST-02809,Ruwan Samaraweera,366000,7300000,10460000,72,14,63500,632,Private Sector,150422,152078,0.5845,19.95,1.43,95,5,1
CUST-04265,Fathima Jayasinghe,161000,3200000,3420000,72,14,17500,738,Private Sector,65938,77562,0.5182,19.88,1.07,95,5,1
CUST-03891,Zainab Gamage,222000,3350000,3020000,72,18,28500,814,Government,76406,117094,0.4725,15.09,0.9,95,5,1
CUST-02634,Roshan Gunasekara,71000,1050000,440000,36,16,20000,629,Private Sector,36915,14085,0.8016,14.79,0.42,20,80,0
CUST-03298,Thilini Jayawardena,73000,2550000,3080000,60,12,20000,545,Government,56723,-3723,1.051,34.93,1.21,0,100,0
CUST-03564,Nipuni Kumar,64000,2250000,3090000,36,15,8000,697,Government,77997,-21997,1.3437,35.16,1.37,0,100,0
CUST-01608,Thisara Jayasinghe,107000,3200000,0,48,12,30000,707,Government,84268,-7268,1.0679,29.91,0.0,0,100,0
CUST-03221,Ishara Jayawardena,100000,3500000,2980000,72,17,21500,722,Government,77861,639,0.9936,35.0,0.85,0,100,0
CUST-04101,Mohamed Liyanage,38000,550000,460000,36,18,11500,579,Private Sector,19884,6616,0.8259,14.47,0.84,0,100,0
CUST-01237,Nirosha Karunaratne,541000,6500000,10390000,60,12,273000,754,Business Owner,144589,123411,0.7719,12.01,1.6,95,5,1
CUST-02901,Suresh Rajapaksa,241000,2900000,0,48,18,56500,706,Government,85187,99313,0.5879,12.03,0.0,91,9,1
CUST-02686,Sunil Rathnayake,141000,2550000,2700000,48,17,11000,717,Private Sector,73580,56420,0.5999,18.09,1.06,91,9,1
CUST-02416,Mohamed Hettiarachchi,390000,7000000,9790000,72,13,187500,666,Business Owner,140519,61981,0.8411,17.95,1.4,75,25,1
CUST-00015,Suresh Peiris,169000,2550000,2620000,36,12,5500,728,Government,84696,78804,0.5337,15.09,1.03,95,5,1
CUST-02793,Dinesh Fernando,220000,7700000,7830000,72,17,31000,828,Government,171295,17705,0.9195,35.0,1.02,57,43,1
CUST-02928,Thilini Herath,216000,2600000,0,36,13,23500,710,Business Owner,87604,104896,0.5144,12.04,0.0,86,14,1
CUST-03072,Shanika Raghavan,35000,650000,0,36,14,0,512,Self-Employed,22215,12785,0.6347,18.57,0.0,2,98,0
CUST-04492,Nipuni Bandara,246000,2950000,3890000,36,14,78000,737,Private Sector,100824,67176,0.7269,11.99,1.32,86,14,1
CUST-01139,Tharindu Gunasekara,101000,2000000,1980000,60,14,36500,799,Private Sector,46537,17963,0.8221,19.8,0.99,45,55,1
CUST-01690,Thilini De Silva,52000,1150000,0,36,13,22000,589,Private Sector,38748,-8748,1.1682,22.12,0.0,0,100,0
CUST-04752,Zainab Raghavan,165000,4100000,3140000,60,15,24000,524,Self-Employed,97539,43461,0.7366,24.85,0.77,48,52,0
CUST-00526,Dasun Samaraweera,413000,3300000,3720000,60,17,73500,696,Business Owner,82014,257486,0.3765,7.99,1.13,95,5,1
CUST-00099,Mahesh Seneviratne,218000,1750000,0,36,12,112000,491,Self-Employed,58125,47875,0.7804,8.03,0.0,35,65,0
CUST-02607,Tharindu Fernando,199000,5000000,4020000,48,14,27500,753,Business Owner,136632,34868,0.8248,25.13,0.8,63,37,1
CUST-02859,Mohamed Seneviratne,47000,450000,0,36,18,2500,680,Government,16269,28231,0.3993,9.57,0.0,64,36,1
CUST-03971,Shanika Seneviratne,124000,2750000,3090000,36,16,35500,568,Private Sector,96682,-8182,1.066,22.18,1.12,0,100,0
CUST-00006,Nuwan Ekanayake,39000,300000,0,24,12,8500,488,Self-Employed,14122,16378,0.5801,7.69,0.0,10,90,0
CUST-03164,Dilshan Herath,255000,5100000,4820000,72,16,71500,652,Private Sector,110628,72872,0.7142,20.0,0.95,77,23,1
CUST-03472,Buddhika Karunaratne,166000,1650000,1910000,36,15,1000,800,Government,57198,107802,0.3506,9.94,1.16,95,5,1
CUST-00612,Shanika Hettiarachchi,146000,750000,0,24,13,42500,549,Self-Employed,35656,67844,0.5353,5.14,0.0,52,48,0
CUST-04627,Ishara Munasinghe,119000,950000,670000,24,17,31500,716,Private Sector,46970,40530,0.6594,7.98,0.71,80,20,1
CUST-03612,Dinesh Gunaratne,68000,1500000,0,48,12,12500,742,Government,39501,15999,0.7647,22.06,0.0,42,58,0
CUST-00441,Amal Gamage,237000,1200000,530000,60,16,17000,586,Private Sector,29182,190818,0.1949,5.06,0.44,87,13,1
CUST-03466,Ayesha Riaz,82000,800000,470000,24,12,17500,803,Government,37659,26841,0.6727,9.76,0.59,72,28,0
CUST-03745,Pradeep Weerasinghe,150000,2700000,3680000,36,15,22000,604,Self-Employed,93596,34404,0.7706,18.0,1.36,53,47,1
CUST-03233,Suresh Hettiarachchi,690000,15000000,0,60,14,123000,865,Government,349024,217976,0.6841,21.74,0.0,95,5,1
CUST-03363,Zainab Jayawardena,83000,400000,0,24,12,1000,725,Government,18829,63171,0.2389,4.82,0.0,91,9,1
CUST-04981,Lakshan Weerasinghe,198000,2000000,2250000,36,14,39500,766,Private Sector,68355,90145,0.5447,10.1,1.12,95,5,1
CUST-01939,Thilini Karunaratne,59000,300000,0,48,16,19000,695,Self-Employed,8502,31498,0.4661,5.08,0.0,53,47,0
CUST-04216,Priyantha Kumar,65000,500000,0,48,14,25500,526,Private Sector,13663,25837,0.6025,7.69,0.0,36,64,1
CUST-04839,Kumar Fernando,796000,15000000,17250000,60,12,193500,603,Government,333667,268833,0.6623,18.84,1.15,95,5,1
CUST-04617,Priyantha Wickramasinghe,496000,4950000,6560000,72,18,196500,565,Private Sector,112899,186601,0.6238,9.98,1.33,87,13,1
CUST-03878,Kasun Wickramasinghe,89000,700000,460000,48,13,500,606,Business Owner,18779,69721,0.2166,7.87,0.66,78,22,1
CUST-04681,Pradeep Liyanage,211000,5300000,5150000,60,14,82500,704,Self-Employed,123322,5178,0.9755,25.12,0.97,3,97,0
CUST-00886,Malith Rajapaksa,109000,1100000,600000,48,14,41500,536,Business Owner,30059,37441,0.6565,10.09,0.55,45,55,0
CUST-01126,Nimal Dissanayake,49000,1450000,1710000,36,15,2500,649,Self-Employed,50265,-3765,1.0768,29.59,1.18,0,100,0
CUST-02885,Isuru Fernando,94000,1900000,990000,60,13,3500,712,Self-Employed,43231,47269,0.4971,20.21,0.52,72,28,1
CUST-03715,Kavindu Weerasinghe,249000,5000000,6170000,48,14,2000,606,Private Sector,136632,110368,0.5568,20.08,1.23,95,5,1
CUST-00508,Priyantha Silva,204000,1000000,790000,36,17,16000,738,Self-Employed,35653,152347,0.2532,4.9,0.79,93,7,0
CUST-03481,Tharindu Gunaratne,133000,1600000,0,36,17,37000,759,Private Sector,57044,38956,0.7071,12.03,0.0,62,38,1
CUST-03240,Dinesh Kumar,231000,8100000,10310000,72,17,5500,622,Government,180194,45306,0.8039,35.06,1.27,76,24,1
CUST-03028,Kumar Fernando,556000,13900000,15680000,72,18,3000,703,Private Sector,317028,235972,0.5756,25.0,1.13,95,5,0
CUST-01217,Fathima Ekanayake,543000,15000000,17950000,60,17,172000,720,Private Sector,372789,-1789,1.0033,27.62,1.2,0,100,0
CUST-00068,Ravi Herath,760000,13700000,21100000,60,18,300000,850,Private Sector,347890,112110,0.8525,18.03,1.54,95,5,1
CUST-00880,Tharindu Jayawardena,44000,550000,0,24,18,12500,546,Private Sector,27458,4042,0.9081,12.5,0.0,0,100,0
CUST-00066,Thilini Rajapaksa,166000,3650000,4420000,48,12,13500,828,Government,96118,56382,0.6603,21.99,1.21,95,5,1
CUST-04383,Fathima Abeysekara,57000,1150000,800000,60,14,17000,579,Self-Employed,26758,13242,0.7677,20.18,0.7,8,92,0
CUST-04366,Sampath Perera,66000,1300000,0,36,12,28500,580,Private Sector,43179,-5679,1.086,19.7,0.0,0,100,0
CUST-04817,Ayesha Rathnayake,65000,500000,0,36,18,19000,551,Private Sector,18076,27924,0.5704,7.69,0.0,44,56,1
CUST-04698,Chaminda Samaraweera,118000,4150000,4480000,60,16,29000,573,Government,100920,-11920,1.101,35.17,1.08,0,100,0
CUST-00569,Shanika Riaz,261000,2100000,0,48,12,34000,727,Private Sector,55301,171699,0.3421,8.05,0.0,95,5,1
CUST-01630,Shanika Dissanayake,152000,1800000,1580000,60,16,68500,691,Self-Employed,43773,39727,0.7386,11.84,0.88,52,48,1
CUST-00297,Hasitha Ekanayake,48000,1200000,0,36,13,12000,666,Government,40433,-4433,1.0924,25.0,0.0,0,100,0
CUST-04651,Chathura Bandara,176000,3500000,3200000,48,14,12500,796,Private Sector,95643,67857,0.6144,19.89,0.91,89,11,1
CUST-03415,Thilini Rathnayake,139000,4150000,3890000,48,13,58500,721,Private Sector,111334,-30834,1.2218,29.86,0.94,0,100,0
CUST-02644,Nimal Samaraweera,482000,14450000,22330000,84,13,44000,810,Government,262874,175126,0.6367,29.98,1.55,95,5,1
CUST-00793,Suresh Peiris,374000,13100000,11950000,84,12,71000,773,Government,231251,71749,0.8082,35.03,0.91,88,12,1
CUST-00111,Priyantha Gamage,232000,5800000,8560000,60,17,93500,673,Private Sector,144145,-5645,1.0243,25.0,1.48,0,100,0
CUST-02334,Priyantha Amarasekara,36000,300000,0,24,14,12500,583,Self-Employed,14404,9096,0.7473,8.33,0.0,0,100,0
CUST-02456,Udaya Gunasekara,269000,9400000,0,60,18,38500,678,Business Owner,238698,-8198,1.0305,34.94,0.0,0,100,0
CUST-00890,Priyantha Bandara,71000,2500000,1550000,48,12,10500,626,Self-Employed,65835,-5335,1.0751,35.21,0.62,0,100,0
CUST-00828,Kasun Jayasinghe,45000,800000,670000,36,17,8500,599,Self-Employed,28522,7978,0.8227,17.78,0.84,0,100,0
CUST-02526,Udaya Liyanage,31000,450000,0,48,13,4500,609,Self-Employed,12072,14428,0.5346,14.52,0.0,15,85,1
CUST-01685,Ishara Riaz,56000,650000,0,48,13,15500,727,Private Sector,17438,23062,0.5882,11.61,0.0,50,50,1
CUST-00756,Mahesh Weerasinghe,434000,8700000,12310000,84,18,184000,752,Business Owner,182855,67145,0.8453,20.05,1.41,83,17,1
CUST-03535,Pradeep Peiris,50000,900000,940000,48,14,6500,728,Government,24594,18906,0.6219,18.0,1.04,57,43,0
CUST-00193,Ishara Raghavan,186000,1850000,1870000,48,14,74000,677,Self-Employed,50554,61446,0.6696,9.95,1.01,74,26,1
CUST-04455,Udaya Raghavan,186000,3350000,3690000,60,17,16500,714,Senior Mgmt,83256,86244,0.5363,18.01,1.1,95,5,1
CUST-04979,Suresh Cassim,112000,550000,0,36,18,43000,649,Business Owner,19884,49116,0.5615,4.91,0.0,63,37,1
CUST-01146,Nirosha Rathnayake,174000,5200000,0,72,18,26500,701,Government,118601,28899,0.8339,29.89,0.0,53,47,1
CUST-01382,Dilshan Hettiarachchi,132000,1300000,0,48,14,52500,700,Private Sector,35524,43976,0.6668,9.85,0.0,72,28,1
CUST-04432,Ravi Seneviratne,486000,10700000,15310000,84,17,154500,678,Business Owner,218663,112837,0.7678,22.02,1.43,88,12,1
CUST-00462,Lahiru Riaz,751000,15000000,22130000,84,13,238500,503,Self-Employed,272879,239621,0.6809,19.97,1.48,72,28,1
CUST-04145,Amal Peiris,70000,1250000,0,48,13,7000,564,Private Sector,33534,29466,0.5791,17.86,0.0,44,56,1
CUST-03893,Suresh Rajapaksa,528000,10550000,10670000,60,13,25000,798,Private Sector,240045,262955,0.502,19.98,1.01,95,5,1
CUST-02614,Buddhika Gunasekara,127000,650000,0,24,15,45000,718,Self-Employed,31516,50484,0.6025,5.12,0.0,67,33,1
CUST-02893,Hasitha Fernando,49000,400000,0,24,14,15000,672,Self-Employed,19205,14795,0.6981,8.16,0.0,16,84,0
CUST-01047,Mahesh Peiris,105000,1050000,0,60,18,28000,758,Private Sector,26663,50337,0.5206,10.0,0.0,84,16,1
CUST-03327,Chaminda Jayawardena,93000,1650000,0,60,18,9000,848,Government,41899,42101,0.5473,17.74,0.0,88,12,1
CUST-03180,Isuru Fernando,462000,13850000,20810000,72,13,221500,776,Business Owner,278026,-37526,1.0812,29.98,1.5,0,100,0
CUST-01992,Ishara Amarasekara,243000,4850000,6420000,72,16,31500,876,Government,105205,106295,0.5626,19.96,1.32,95,5,1
CUST-01762,Chathura Fernando,181000,1800000,2060000,36,14,16500,746,Government,61520,102980,0.431,9.94,1.14,95,5,1
CUST-03947,Shanika Munasinghe,418000,7500000,8760000,60,18,74000,582,Private Sector,190451,153549,0.6327,17.94,1.17,85,15,1
CUST-01576,Fathima Riaz,128000,1550000,900000,60,13,14500,647,Government,35267,78233,0.3888,12.11,0.58,93,7,1
CUST-01584,Lakshan Cassim,679000,13600000,14310000,84,12,145500,750,Government,240077,293423,0.5679,20.03,1.05,95,5,1
CUST-01521,Chathura De Silva,68000,1500000,0,48,12,2000,652,Self-Employed,39501,26499,0.6103,22.06,0.0,40,60,1
CUST-02057,Zainab Dissanayake,65000,650000,0,36,16,7000,847,Government,22852,35148,0.4593,10.0,0.0,80,20,1
CUST-01618,Hasitha Raghavan,94000,750000,690000,48,12,20000,567,Government,19750,54250,0.4229,7.98,0.92,83,17,1
CUST-00492,Mohamed Perera,33000,350000,0,48,14,1500,742,Government,9564,21936,0.3353,10.61,0.0,61,39,1
CUST-03930,Dasun Fernando,39000,300000,0,48,18,3000,658,Government,8812,27188,0.3029,7.69,0.0,64,36,0
CUST-02573,Ishara Amarasekara,141000,2800000,3590000,48,18,26500,642,Self-Employed,82250,32250,0.7713,19.86,1.28,53,47,1
CUST-00511,Nipuni Rathnayake,188000,4150000,4540000,60,12,45500,618,Government,92314,50186,0.7331,22.07,1.09,82,18,1
CUST-04447,Manjula Silva,793000,3950000,3400000,60,18,140000,653,Private Sector,100304,552696,0.303,4.98,0.86,95,5,1
CUST-01331,Dilshan Perera,246000,1250000,0,36,18,78500,583,Self-Employed,45190,122310,0.5028,5.08,0.0,67,33,1
CUST-04413,Ruwan Fernando,574000,2850000,0,60,16,245500,656,Private Sector,69306,259194,0.5484,4.97,0.0,86,14,1
CUST-04692,Kavindu Raghavan,145000,3200000,3000000,48,17,55000,616,Private Sector,92336,-2336,1.0161,22.07,0.94,0,100,0
CUST-01310,Sanduni Gunasekara,450000,15000000,15110000,84,18,116500,740,Private Sector,315268,18232,0.9595,33.33,1.01,44,56,1
CUST-03583,Shanika Cassim,186000,5600000,7280000,48,17,46000,718,Government,161588,-21588,1.1161,30.11,1.3,0,100,0
CUST-00792,Hasitha Fernando,116000,1150000,1370000,36,13,33000,610,Private Sector,38748,44252,0.6185,9.91,1.19,75,25,1
CUST-01675,Thisara De Silva,82000,650000,580000,36,14,8500,741,Government,22215,51285,0.3746,7.93,0.89,95,5,1
CUST-01760,Zainab Weerasinghe,63000,1250000,0,36,12,15000,588,Government,41518,6482,0.8971,19.84,0.0,0,100,0
CUST-02319,Lakshan Silva,232000,4200000,4450000,60,13,60500,588,Private Sector,95563,75937,0.6727,18.1,1.06,80,20,1
CUST-01638,Dasun Raghavan,596000,10750000,16490000,72,14,131000,665,Self-Employed,221512,243488,0.5915,18.04,1.53,91,9,1
CUST-00406,Pradeep Riaz,467000,9350000,11500000,84,16,41000,543,Self-Employed,185710,240290,0.4855,20.02,1.23,77,23,1
CUST-00220,Shanika Abeysekara,109000,3250000,3300000,72,14,9000,620,Government,66969,33031,0.697,29.82,1.02,71,29,0
